CPM_ID	CHP_ID	Dosage_ratio
UHF0255	CHP02904	0.3333
UHF0255	CHP05020	0.2333
UHF0255	CHP00071	0.2333
UHF0255	CHP01368	0.1667
UHF0255	CHP06146	0.0333
UHF0256	CHP03229	1.0
UHF0281	CHP03352	0.125
UHF0281	CHP06241	0.125
UHF0281	CHP06279	0.125
UHF0281	CHP06144	0.125
UHF0281	CHP04126	0.125
UHF0281	CHP04106	0.125
UHF0281	CHP02750	0.125
UHF0281	CHP02265	0.125
UHF0287	CHP02750	0.2941
UHF0287	CHP06266	0.1765
UHF0287	CHP06282	0.0706
UHF0287	CHP04764	0.0706
UHF0287	CHP04482	0.0706
UHF0287	CHP01118	0.0706
UHF0287	CHP02084	0.0706
UHF0287	CHP04571	0.0706
UHF0287	CHP00513	0.0706
UHF0287	CHP00306	0.0353
UHF0291	CHP06241	0.2
UHF0291	CHP06272	0.2
UHF0291	CHP03731	0.2
UHF0291	CHP06236	0.2
UHF0291	CHP02566	0.04
UHF0291	CHP06279	0.04
UHF0291	CHP04047	0.04
UHF0291	CHP04333	0.04
UHF0291	CHP04697	0.04
UHF0292	CHP02566	0.2222
UHF0292	CHP01818	0.2222
UHF0292	CHP06241	0.1111
UHF0292	CHP06210	0.1111
UHF0292	CHP04106	0.1111
UHF0292	CHP01118	0.1111
UHF0292	CHP04697	0.1111
UHF0249	CHP01757	0.6557
UHF0249	CHP02239	0.0984
UHF0249	CHP06282	0.082
UHF0249	CHP04259	0.082
UHF0249	CHP02750	0.082
UHF0259	CHP06242	0.1905
UHF0259	CHP06144	0.1905
UHF0259	CHP03731	0.1905
UHF0259	CHP03352	0.1905
UHF0259	CHP06157	0.1905
UHF0259	CHP04867	0.0476
UHF0260	CHP06372	0.5
UHF0260	CHP00240	0.5
UHF0262	CHP06210	0.1587
UHF0262	CHP04482	0.1587
UHF0262	CHP01757	0.1587
UHF0262	CHP02904	0.1587
UHF0262	CHP05607	0.1587
UHF0262	CHP00513	0.1587
UHF0262	CHP04764	0.0476
UHF0261	CHP06212	0.5085
UHF0261	CHP01757	0.1695
UHF0261	CHP00779	0.1695
UHF0261	CHP06282	0.1017
UHF0261	CHP01146	0.0508
UHF0263	CHP06212	0.7634
UHF0263	CHP02566	0.2366
UHF0264	CHP06212	0.6593
UHF0264	CHP02566	0.1703
UHF0264	CHP04902	0.1703
UHF0265	CHP06236	0.6522
UHF0265	CHP06241	0.087
UHF0265	CHP04000	0.087
UHF0265	CHP06144	0.087
UHF0265	CHP03352	0.087
UHF0273	CHP00102	0.6667
UHF0273	CHP04888	0.1667
UHF0273	CHP02009	0.0667
UHF0273	CHP00308	0.0667
UHF0273	CHP06282	0.0333
UHF0269	CHP04124	0.1667
UHF0269	CHP01644	0.1667
UHF0269	CHP06210	0.1111
UHF0269	CHP04259	0.1111
UHF0269	CHP02023	0.1111
UHF0269	CHP01118	0.0667
UHF0269	CHP01757	0.0667
UHF0269	CHP06282	0.0333
UHF0269	CHP06363	0.0333
UHF0269	CHP04764	0.0333
UHF0269	CHP00306	0.0333
UHF0269	CHP02084	0.0333
UHF0269	CHP00513	0.0333
UHF0270	CHP06282	0.1525
UHF0270	CHP04258	0.1525
UHF0270	CHP02084	0.1525
UHF0270	CHP06210	0.1271
UHF0270	CHP01118	0.1271
UHF0270	CHP01757	0.1271
UHF0270	CHP00513	0.0847
UHF0270	CHP04764	0.0254
UHF0270	CHP00306	0.0254
UHF0270	CHP06363	0.0169
UHF0270	CHP05408	0.0085
UHF0271	CHP02566	0.4
UHF0271	CHP03800	0.3
UHF0271	CHP05557	0.3
UHF0272	CHP06210	0.5
UHF0272	CHP04124	0.5
UHF0446	CHP06221	0.1429
UHF0446	CHP06217	0.1429
UHF0446	CHP03731	0.1429
UHF0446	CHP01118	0.1429
UHF0446	CHP02750	0.1429
UHF0446	CHP03352	0.1429
UHF0446	CHP02443	0.1429
UHF0250	CHP02685	0.2083
UHF0250	CHP05255	0.1389
UHF0250	CHP00308	0.1389
UHF0250	CHP00389	0.0694
UHF0250	CHP02515	0.0694
UHF0250	CHP00004	0.0694
UHF0250	CHP02009	0.0694
UHF0250	CHP01898	0.0694
UHF0250	CHP04065	0.0463
UHF0250	CHP05104	0.0463
UHF0250	CHP04795	0.0463
UHF0250	CHP06282	0.0139
UHF0250	CHP03342	0.0139
UHF0254	CHP02566	0.4
UHF0254	CHP02219	0.4
UHF0254	CHP04867	0.2
UHF0251	CHP06266	0.1846
UHF0251	CHP04259	0.1538
UHF0251	CHP02023	0.1538
UHF0251	CHP01757	0.1538
UHF0251	CHP06210	0.1077
UHF0251	CHP01118	0.1077
UHF0251	CHP04764	0.0462
UHF0251	CHP00306	0.0462
UHF0251	CHP00513	0.0462
UHF0252	CHP00004	0.1887
UHF0252	CHP06210	0.1887
UHF0252	CHP04473	0.1887
UHF0252	CHP05607	0.1887
UHF0252	CHP01326	0.1887
UHF0252	CHP04867	0.0566
UHF0253	CHP06212	0.8065
UHF0253	CHP06241	0.0242
UHF0253	CHP06279	0.0242
UHF0253	CHP06144	0.0242
UHF0253	CHP05194	0.0242
UHF0253	CHP04124	0.0242
UHF0253	CHP04106	0.0242
UHF0253	CHP01118	0.0242
UHF0253	CHP04697	0.0242
UHF0276	CHP06221	0.3333
UHF0276	CHP03732	0.3333
UHF0276	CHP03352	0.1667
UHF0276	CHP02219	0.1111
UHF0276	CHP04867	0.0556
UHF0257	CHP01519	0.1456
UHF0257	CHP04591	0.1456
UHF0257	CHP01757	0.1456
UHF0257	CHP05607	0.1456
UHF0257	CHP01771	0.1456
UHF0257	CHP06210	0.0971
UHF0257	CHP04556	0.0971
UHF0257	CHP04482	0.0485
UHF0257	CHP00059	0.0291
UHF0445	CHP02685	0.125
UHF0445	CHP04065	0.125
UHF0445	CHP05255	0.125
UHF0445	CHP00308	0.125
UHF0445	CHP05841	0.125
UHF0445	CHP06221	0.125
UHF0445	CHP05996	0.125
UHF0445	CHP02443	0.125
UHF0280	CHP03283	0.7234
UHF0280	CHP00997	0.2128
UHF0280	CHP00306	0.0638
UHF0279	CHP00316	0.5
UHF0279	CHP06146	0.5
UHF0277	CHP06212	0.8065
UHF0277	CHP04065	0.0968
UHF0277	CHP05194	0.0968
UHF0278	CHP06212	0.6667
UHF0278	CHP05194	0.1111
UHF0278	CHP06241	0.1111
UHF0278	CHP06144	0.1111
UHF0274	CHP00004	0.3333
UHF0274	CHP06210	0.3333
UHF0274	CHP01757	0.3333
UHF0247	CHP01368	0.3214
UHF0247	CHP06320	0.3214
UHF0247	CHP02023	0.1339
UHF0247	CHP02750	0.1339
UHF0247	CHP06279	0.0893
UHF0248	CHP01368	0.2186
UHF0248	CHP00308	0.2186
UHF0248	CHP06320	0.2186
UHF0248	CHP04065	0.1093
UHF0248	CHP02023	0.0874
UHF0248	CHP02750	0.0874
UHF0248	CHP06279	0.0601
UHF0244	CHP06212	0.5263
UHF0244	CHP04902	0.2105
UHF0244	CHP05255	0.1053
UHF0244	CHP04047	0.0526
UHF0244	CHP02750	0.0526
UHF0244	CHP03013	0.0526
UHF0245	CHP05255	0.1667
UHF0245	CHP06282	0.1667
UHF0245	CHP04473	0.1667
UHF0245	CHP01118	0.1667
UHF0245	CHP00360	0.1667
UHF0245	CHP00216	0.1667
UHF0246	CHP04126	0.2703
UHF0246	CHP06240	0.1351
UHF0246	CHP06272	0.1351
UHF0246	CHP06215	0.1351
UHF0246	CHP06236	0.1351
UHF0246	CHP05607	0.1351
UHF0246	CHP05255	0.027
UHF0246	CHP00360	0.027
UHF0267	CHP04382	0.3333
UHF0267	CHP04322	0.3333
UHF0267	CHP04106	0.1667
UHF0267	CHP02750	0.1667
UHF0205	CHP04368	0.1765
UHF0205	CHP03124	0.1176
UHF0205	CHP03130	0.1176
UHF0205	CHP06256	0.1176
UHF0205	CHP04258	0.1176
UHF0205	CHP01119	0.1176
UHF0205	CHP03013	0.1176
UHF0205	CHP02023	0.1176
UHF0198	CHP01119	0.5
UHF0198	CHP01757	0.5
UHF0200	CHP05557	0.2459
UHF0200	CHP01146	0.1639
UHF0200	CHP01119	0.1475
UHF0200	CHP01757	0.1475
UHF0200	CHP03344	0.1475
UHF0200	CHP01323	0.1475
UHF0201	CHP03130	0.3488
UHF0201	CHP01758	0.0698
UHF0201	CHP02024	0.0698
UHF0201	CHP01399	0.0698
UHF0201	CHP05557	0.0698
UHF0201	CHP01757	0.0698
UHF0201	CHP02839	0.0698
UHF0201	CHP06220	0.0349
UHF0201	CHP04861	0.0349
UHF0201	CHP04258	0.0349
UHF0201	CHP05486	0.0349
UHF0201	CHP01119	0.0349
UHF0201	CHP03013	0.0349
UHF0201	CHP03198	0.0233
UHF0202	CHP06224	0.3279
UHF0202	CHP04861	0.0984
UHF0202	CHP01146	0.0984
UHF0202	CHP06211	0.082
UHF0202	CHP04368	0.082
UHF0202	CHP01118	0.082
UHF0202	CHP01399	0.0492
UHF0202	CHP06210	0.0492
UHF0202	CHP01757	0.0492
UHF0202	CHP00997	0.0492
UHF0202	CHP05486	0.0328
UHF0203	CHP03130	0.3275
UHF0203	CHP01757	0.1965
UHF0203	CHP01399	0.131
UHF0203	CHP06210	0.0655
UHF0203	CHP00997	0.0655
UHF0203	CHP02839	0.0655
UHF0203	CHP02750	0.0524
UHF0203	CHP05360	0.0524
UHF0203	CHP05807	0.0437
UHF0199	CHP01758	0.1875
UHF0199	CHP06210	0.1875
UHF0199	CHP01757	0.1875
UHF0199	CHP03130	0.1875
UHF0199	CHP04861	0.125
UHF0199	CHP04571	0.125
UHF0204	CHP06224	0.3627
UHF0204	CHP03124	0.1295
UHF0204	CHP04861	0.1295
UHF0204	CHP03013	0.1295
UHF0204	CHP06320	0.0829
UHF0204	CHP03672	0.0829
UHF0204	CHP00308	0.0829
UHF0456	CHP06241	0.4828
UHF0456	CHP06279	0.4828
UHF0456	CHP05408	0.0345
UHF0455	CHP03120	0.3093
UHF0455	CHP06212	0.3093
UHF0455	CHP00997	0.1546
UHF0455	CHP06193	0.1031
UHF0455	CHP03797	0.0619
UHF0455	CHP06320	0.0619
UHF0452	CHP05004	0.3333
UHF0452	CHP05104	0.3333
UHF0452	CHP05962	0.3333
UHF0453	CHP04795	0.3333
UHF0453	CHP03130	0.3333
UHF0453	CHP04065	0.3333
UHF0451	CHP01528	0.5114
UHF0451	CHP05004	0.2273
UHF0451	CHP06280	0.1136
UHF0451	CHP06355	0.1136
UHF0451	CHP02904	0.0284
UHF0451	CHP06287	0.0057
UHF0457	CHP06371	0.4545
UHF0457	CHP06372	0.1061
UHF0457	CHP00308	0.1061
UHF0457	CHP01118	0.053
UHF0457	CHP06279	0.053
UHF0457	CHP02750	0.053
UHF0457	CHP04629	0.053
UHF0457	CHP04697	0.053
UHF0457	CHP02443	0.053
UHF0457	CHP04867	0.0152
UHF0458	CHP06279	0.5
UHF0458	CHP05408	0.5
UHF0454	CHP04065	0.1667
UHF0454	CHP06280	0.1667
UHF0454	CHP05004	0.1667
UHF0454	CHP01519	0.1667
UHF0454	CHP01898	0.1667
UHF0454	CHP05360	0.1667
UHF0450	CHP06175	0.6202
UHF0450	CHP01118	0.3101
UHF0450	CHP06246	0.0233
UHF0450	CHP04867	0.0233
UHF0450	CHP06371	0.0233
UHF0449	CHP06241	0.2973
UHF0449	CHP06279	0.2973
UHF0449	CHP06372	0.2973
UHF0449	CHP04697	0.1081
UHF0354	CHP06320	0.1429
UHF0354	CHP03800	0.1429
UHF0354	CHP01119	0.1429
UHF0354	CHP02305	0.1429
UHF0354	CHP03124	0.1071
UHF0354	CHP00608	0.1071
UHF0354	CHP06241	0.0714
UHF0354	CHP06279	0.0714
UHF0354	CHP04322	0.0714
UHF0322	CHP06202	1.0
UHF0320	CHP04453	0.2593
UHF0320	CHP04322	0.2593
UHF0320	CHP04333	0.2593
UHF0320	CHP02305	0.2222
UHF0351	CHP02756	0.2817
UHF0351	CHP00608	0.2817
UHF0351	CHP02750	0.1127
UHF0351	CHP02024	0.0563
UHF0351	CHP03124	0.0423
UHF0351	CHP03800	0.0282
UHF0351	CHP06320	0.0282
UHF0351	CHP06256	0.0282
UHF0351	CHP04322	0.0282
UHF0351	CHP02023	0.0282
UHF0351	CHP03013	0.0282
UHF0351	CHP01118	0.0282
UHF0351	CHP02305	0.0282
UHF0352	CHP02024	0.25
UHF0352	CHP02750	0.25
UHF0352	CHP04124	0.125
UHF0352	CHP02023	0.125
UHF0352	CHP01644	0.125
UHF0352	CHP01757	0.125
UHF0353	CHP02750	0.947
UHF0353	CHP04258	0.0379
UHF0353	CHP03343	0.0038
UHF0353	CHP01127	0.0038
UHF0353	CHP00360	0.0038
UHF0353	CHP00779	0.0038
UHF0345	CHP01757	0.25
UHF0345	CHP03352	0.25
UHF0345	CHP05607	0.25
UHF0345	CHP01771	0.25
UHF0350	CHP06212	0.9434
UHF0350	CHP04764	0.0566
UHF0355	CHP02750	0.2747
UHF0355	CHP06224	0.2747
UHF0355	CHP06229	0.1374
UHF0355	CHP06266	0.1374
UHF0355	CHP04259	0.0687
UHF0355	CHP06282	0.0206
UHF0355	CHP04106	0.0206
UHF0355	CHP01127	0.0206
UHF0355	CHP01118	0.0206
UHF0355	CHP02023	0.0206
UHF0355	CHP00306	0.0041
UHF0306	CHP03306	0.303
UHF0306	CHP04047	0.2273
UHF0306	CHP05682	0.2273
UHF0306	CHP06266	0.1515
UHF0306	CHP06240	0.0909
UHF0308	CHP01757	0.4348
UHF0308	CHP00513	0.4348
UHF0308	CHP02750	0.087
UHF0308	CHP06016	0.0435
UHF0307	CHP03113	0.7194
UHF0307	CHP03013	0.0968
UHF0307	CHP00784	0.0645
UHF0307	CHP02023	0.0645
UHF0307	CHP01119	0.0323
UHF0307	CHP01757	0.0226
UHF0321	CHP06224	0.3571
UHF0321	CHP04259	0.1071
UHF0321	CHP02024	0.1071
UHF0321	CHP01644	0.1071
UHF0321	CHP04258	0.0714
UHF0321	CHP04124	0.0714
UHF0321	CHP01118	0.0714
UHF0321	CHP02023	0.0536
UHF0321	CHP01757	0.0536
UHF0342	CHP03130	0.2156
UHF0342	CHP06210	0.199
UHF0342	CHP03124	0.1658
UHF0342	CHP00608	0.1658
UHF0342	CHP03672	0.0498
UHF0342	CHP05557	0.0498
UHF0342	CHP00216	0.0498
UHF0342	CHP04065	0.0249
UHF0342	CHP03975	0.0249
UHF0342	CHP01757	0.0249
UHF0342	CHP06282	0.01
UHF0342	CHP03344	0.01
UHF0342	CHP01146	0.01
UHF0343	CHP04322	0.239
UHF0343	CHP03113	0.239
UHF0343	CHP06224	0.1195
UHF0343	CHP00608	0.1096
UHF0343	CHP03999	0.0478
UHF0343	CHP06266	0.0478
UHF0343	CHP02967	0.0478
UHF0343	CHP06320	0.0239
UHF0343	CHP02305	0.0239
UHF0343	CHP04901	0.0239
UHF0343	CHP04047	0.0159
UHF0343	CHP06249	0.0159
UHF0343	CHP03013	0.0159
UHF0343	CHP02566	0.01
UHF0343	CHP00308	0.01
UHF0343	CHP01644	0.01
UHF0347	CHP03130	0.9346
UHF0347	CHP03013	0.0187
UHF0347	CHP06220	0.0187
UHF0347	CHP02750	0.0112
UHF0347	CHP00360	0.0112
UHF0347	CHP00779	0.0056
UHF0324	CHP03124	0.229
UHF0324	CHP00608	0.229
UHF0324	CHP06320	0.1527
UHF0324	CHP02750	0.1527
UHF0324	CHP03013	0.1145
UHF0324	CHP06255	0.0763
UHF0324	CHP04322	0.0458
UHF0326	CHP04322	0.7576
UHF0326	CHP06396	0.0758
UHF0326	CHP06161	0.0379
UHF0326	CHP04047	0.0253
UHF0326	CHP06282	0.0152
UHF0326	CHP06220	0.0152
UHF0326	CHP01127	0.0152
UHF0326	CHP02750	0.0152
UHF0326	CHP00779	0.0152
UHF0326	CHP03343	0.0076
UHF0326	CHP04482	0.0076
UHF0326	CHP00339	0.0076
UHF0326	CHP05914	0.0025
UHF0326	CHP06001	0.0025
UHF0333	CHP04861	0.5
UHF0333	CHP03013	0.25
UHF0333	CHP05676	0.25
UHF0334	CHP04861	0.5
UHF0334	CHP06220	0.25
UHF0334	CHP03013	0.25
UHF0335	CHP03124	0.2513
UHF0335	CHP03130	0.2513
UHF0335	CHP04861	0.0754
UHF0335	CHP05557	0.0754
UHF0335	CHP03635	0.0754
UHF0335	CHP03800	0.0452
UHF0335	CHP06320	0.0452
UHF0335	CHP01757	0.0452
UHF0335	CHP02750	0.0452
UHF0335	CHP03013	0.0452
UHF0335	CHP01118	0.0452
UHF0336	CHP03124	0.2404
UHF0336	CHP03130	0.2404
UHF0336	CHP04861	0.0721
UHF0336	CHP05557	0.0721
UHF0336	CHP03635	0.0721
UHF0336	CHP01758	0.0433
UHF0336	CHP03800	0.0433
UHF0336	CHP06320	0.0433
UHF0336	CHP06211	0.0433
UHF0336	CHP02750	0.0433
UHF0336	CHP03013	0.0433
UHF0336	CHP01118	0.0433
UHF0337	CHP01118	0.2632
UHF0337	CHP03124	0.0789
UHF0337	CHP04577	0.0789
UHF0337	CHP01757	0.0789
UHF0337	CHP03050	0.0789
UHF0337	CHP01758	0.0526
UHF0337	CHP03013	0.0526
UHF0337	CHP03672	0.0526
UHF0337	CHP06210	0.0526
UHF0337	CHP04861	0.0526
UHF0337	CHP05557	0.0526
UHF0337	CHP03635	0.0526
UHF0337	CHP00360	0.0526
UHF0338	CHP04368	0.2632
UHF0338	CHP04861	0.1579
UHF0338	CHP03130	0.1316
UHF0338	CHP03672	0.0789
UHF0338	CHP05557	0.0789
UHF0338	CHP01119	0.0789
UHF0338	CHP03013	0.0789
UHF0338	CHP03635	0.0789
UHF0338	CHP01757	0.0526
UHF0339	CHP05807	0.7825
UHF0339	CHP04861	0.0469
UHF0339	CHP03672	0.0235
UHF0339	CHP05557	0.0235
UHF0339	CHP03013	0.0235
UHF0339	CHP03635	0.0235
UHF0339	CHP01118	0.0235
UHF0339	CHP01127	0.0141
UHF0339	CHP01757	0.0141
UHF0339	CHP04571	0.0141
UHF0339	CHP04368	0.011
UHF0340	CHP04065	0.4785
UHF0340	CHP04258	0.1435
UHF0340	CHP02685	0.0718
UHF0340	CHP05255	0.0718
UHF0340	CHP00308	0.0718
UHF0340	CHP04861	0.0574
UHF0340	CHP02750	0.0574
UHF0340	CHP03130	0.0478
UHF0341	CHP04861	0.5
UHF0341	CHP03013	0.25
UHF0341	CHP05676	0.25
UHF0328	CHP06224	0.2281
UHF0328	CHP03120	0.1141
UHF0328	CHP03130	0.076
UHF0328	CHP00608	0.076
UHF0328	CHP04065	0.057
UHF0328	CHP06256	0.057
UHF0328	CHP01644	0.057
UHF0328	CHP00997	0.057
UHF0328	CHP00451	0.057
UHF0328	CHP05051	0.038
UHF0328	CHP00543	0.038
UHF0328	CHP02405	0.038
UHF0328	CHP02305	0.038
UHF0328	CHP02750	0.0228
UHF0328	CHP04047	0.0228
UHF0328	CHP00640	0.0228
UHF0329	CHP06224	0.5445
UHF0329	CHP03999	0.1815
UHF0329	CHP06320	0.1089
UHF0329	CHP02756	0.1089
UHF0329	CHP00608	0.0544
UHF0329	CHP00306	0.0018
UHF0330	CHP00608	0.566
UHF0330	CHP04368	0.1887
UHF0330	CHP02756	0.1887
UHF0330	CHP06320	0.0566
UHF0331	CHP00608	1.0
UHF0332	CHP03130	0.3922
UHF0332	CHP00608	0.3268
UHF0332	CHP02528	0.1961
UHF0332	CHP04902	0.0654
UHF0332	CHP02024	0.0196
UHF0327	CHP04368	0.4545
UHF0327	CHP03130	0.4091
UHF0327	CHP03999	0.1364
UHF0313	CHP03130	0.1818
UHF0313	CHP05194	0.1818
UHF0313	CHP05557	0.1818
UHF0313	CHP00608	0.1818
UHF0313	CHP03800	0.0909
UHF0313	CHP03672	0.0909
UHF0313	CHP01757	0.0909
UHF0318	CHP05807	1.0
UHF0344	CHP06212	0.3947
UHF0344	CHP03130	0.3289
UHF0344	CHP06210	0.0526
UHF0344	CHP04577	0.0526
UHF0344	CHP04591	0.0526
UHF0344	CHP01757	0.0526
UHF0344	CHP01399	0.0132
UHF0344	CHP03342	0.0132
UHF0344	CHP02502	0.0132
UHF0344	CHP01323	0.0132
UHF0344	CHP00779	0.0132
UHF0310	CHP03871	1.0
UHF0309	CHP03130	0.463
UHF0309	CHP01757	0.0926
UHF0309	CHP01399	0.0617
UHF0309	CHP04473	0.0463
UHF0309	CHP00216	0.0463
UHF0309	CHP01146	0.0463
UHF0309	CHP01898	0.0463
UHF0309	CHP06246	0.0309
UHF0309	CHP05004	0.0309
UHF0309	CHP04258	0.0309
UHF0309	CHP03198	0.0309
UHF0309	CHP02084	0.0309
UHF0309	CHP02239	0.0216
UHF0309	CHP02839	0.0216
UHF0311	CHP04124	0.2
UHF0311	CHP02024	0.2
UHF0311	CHP02023	0.2
UHF0311	CHP01644	0.2
UHF0311	CHP01818	0.2
UHF0312	CHP06210	0.1875
UHF0312	CHP06128	0.1875
UHF0312	CHP05557	0.125
UHF0312	CHP04124	0.125
UHF0312	CHP01757	0.125
UHF0312	CHP00216	0.125
UHF0312	CHP01771	0.125
UHF0356	CHP06224	0.5605
UHF0356	CHP00608	0.2242
UHF0356	CHP03130	0.0359
UHF0356	CHP06320	0.0224
UHF0356	CHP03800	0.0224
UHF0356	CHP03672	0.0224
UHF0356	CHP04322	0.0224
UHF0356	CHP05557	0.0224
UHF0356	CHP04368	0.0224
UHF0356	CHP04333	0.0224
UHF0356	CHP01118	0.0224
UHF0357	CHP03130	0.4762
UHF0357	CHP03672	0.0952
UHF0357	CHP05557	0.0952
UHF0357	CHP06210	0.0714
UHF0357	CHP01757	0.0714
UHF0357	CHP03800	0.0476
UHF0357	CHP02023	0.0476
UHF0357	CHP01644	0.0476
UHF0357	CHP01118	0.0476
UHF0358	CHP04368	0.2817
UHF0358	CHP03124	0.0845
UHF0358	CHP03130	0.0845
UHF0358	CHP06211	0.0845
UHF0358	CHP05557	0.0845
UHF0358	CHP00608	0.0845
UHF0358	CHP03672	0.0563
UHF0358	CHP01757	0.0563
UHF0358	CHP04322	0.0423
UHF0358	CHP03800	0.0282
UHF0358	CHP03975	0.0282
UHF0358	CHP04888	0.0282
UHF0358	CHP01127	0.0282
UHF0358	CHP04571	0.0282
UHF0359	CHP04368	0.3058
UHF0359	CHP00608	0.3058
UHF0359	CHP03124	0.0917
UHF0359	CHP03672	0.0917
UHF0359	CHP06218	0.0612
UHF0359	CHP01119	0.0612
UHF0359	CHP03800	0.0459
UHF0359	CHP06320	0.0367
UHF0317	CHP01771	0.4348
UHF0317	CHP06266	0.2174
UHF0317	CHP00608	0.2174
UHF0317	CHP00216	0.1304
UHF0319	CHP03999	0.3704
UHF0319	CHP00451	0.3704
UHF0319	CHP02967	0.1852
UHF0319	CHP00608	0.0741
UHF0297	CHP03013	0.3902
UHF0297	CHP06220	0.2439
UHF0297	CHP00784	0.0732
UHF0297	CHP06202	0.0732
UHF0297	CHP04047	0.0366
UHF0297	CHP05914	0.0366
UHF0297	CHP06282	0.0366
UHF0297	CHP06001	0.0366
UHF0297	CHP00360	0.0366
UHF0297	CHP06157	0.0366
UHF0302	CHP05807	1.0
UHF0303	CHP03343	0.1053
UHF0303	CHP06282	0.1053
UHF0303	CHP01161	0.1053
UHF0303	CHP00339	0.1053
UHF0303	CHP03342	0.1053
UHF0303	CHP00316	0.1053
UHF0303	CHP00360	0.1053
UHF0303	CHP03344	0.1053
UHF0303	CHP00779	0.1053
UHF0303	CHP01515	0.0526
UHF0304	CHP05807	0.9124
UHF0304	CHP03344	0.0164
UHF0304	CHP06282	0.0128
UHF0304	CHP01127	0.0128
UHF0304	CHP00844	0.0128
UHF0304	CHP01146	0.0128
UHF0304	CHP00779	0.0109
UHF0304	CHP00339	0.0091
UHF0305	CHP05807	0.9524
UHF0305	CHP06282	0.0095
UHF0305	CHP01515	0.0095
UHF0305	CHP01161	0.0095
UHF0305	CHP01146	0.0095
UHF0305	CHP00779	0.0095
UHF0301	CHP02756	0.4695
UHF0301	CHP03999	0.2817
UHF0301	CHP04002	0.2347
UHF0301	CHP02566	0.0141
UHF0298	CHP01757	0.2479
UHF0298	CHP02750	0.2479
UHF0298	CHP04764	0.1653
UHF0298	CHP02084	0.124
UHF0298	CHP06282	0.0826
UHF0298	CHP06210	0.0826
UHF0298	CHP03344	0.0496
UHF0299	CHP06283	0.4444
UHF0299	CHP03999	0.2667
UHF0299	CHP02750	0.0889
UHF0299	CHP03130	0.0667
UHF0299	CHP06256	0.0667
UHF0299	CHP02084	0.0667
UHF0300	CHP05807	0.8403
UHF0300	CHP02750	0.042
UHF0300	CHP06366	0.0202
UHF0300	CHP02084	0.0202
UHF0300	CHP01118	0.0168
UHF0300	CHP06211	0.0101
UHF0300	CHP00216	0.0101
UHF0300	CHP06282	0.005
UHF0300	CHP06210	0.005
UHF0300	CHP04482	0.005
UHF0300	CHP01757	0.005
UHF0300	CHP00306	0.005
UHF0300	CHP04571	0.005
UHF0300	CHP01127	0.005
UHF0300	CHP01771	0.005
UHF0349	CHP04065	1.0
UHF0348	CHP03130	0.4
UHF0348	CHP04036	0.4
UHF0348	CHP01757	0.1
UHF0348	CHP01118	0.1
UHF0323	CHP06224	0.4054
UHF0323	CHP06320	0.1216
UHF0323	CHP02024	0.1216
UHF0323	CHP02750	0.1216
UHF0323	CHP02305	0.1216
UHF0323	CHP02023	0.0608
UHF0323	CHP00608	0.0473
UHF0346	CHP03124	1.0
UHF0314	CHP04259	0.1193
UHF0314	CHP01855	0.1193
UHF0314	CHP06282	0.0917
UHF0314	CHP06266	0.0917
UHF0314	CHP06248	0.0917
UHF0314	CHP04322	0.0917
UHF0314	CHP02023	0.0917
UHF0314	CHP02750	0.0917
UHF0314	CHP03344	0.0917
UHF0314	CHP01771	0.0917
UHF0314	CHP00306	0.0275
UHF0315	CHP02023	0.251
UHF0315	CHP02750	0.251
UHF0315	CHP03013	0.1255
UHF0315	CHP00513	0.1255
UHF0315	CHP02305	0.1255
UHF0315	CHP02024	0.0837
UHF0315	CHP04259	0.0377
UHF0316	CHP02023	0.297
UHF0316	CHP04259	0.2475
UHF0316	CHP02750	0.2475
UHF0316	CHP02024	0.1485
UHF0316	CHP00513	0.0594
UHF0325	CHP00004	0.5
UHF0325	CHP06212	0.5
UHF0296	CHP00216	1.0
UHF0295	CHP06212	0.9737
UHF0295	CHP04382	0.0146
UHF0295	CHP06282	0.0058
UHF0295	CHP00360	0.0058
UHF0294	CHP01368	0.9091
UHF0294	CHP00306	0.0909
UHF0001	CHP03013	0.1681
UHF0001	CHP02443	0.0896
UHF0001	CHP01519	0.056
UHF0001	CHP06328	0.056
UHF0001	CHP03475	0.056
UHF0001	CHP06210	0.056
UHF0001	CHP04863	0.056
UHF0001	CHP04482	0.056
UHF0001	CHP00059	0.056
UHF0001	CHP00844	0.056
UHF0001	CHP00216	0.056
UHF0001	CHP04258	0.042
UHF0001	CHP06366	0.0336
UHF0001	CHP02504	0.0336
UHF0001	CHP01146	0.0336
UHF0001	CHP05004	0.0224
UHF0001	CHP01515	0.0224
UHF0001	CHP02750	0.0168
UHF0001	CHP02272	0.0168
UHF0001	CHP02166	0.0168
UHF0002	CHP06328	0.1429
UHF0002	CHP06282	0.1429
UHF0002	CHP04482	0.1429
UHF0002	CHP00306	0.1429
UHF0002	CHP03344	0.1429
UHF0002	CHP01323	0.1429
UHF0002	CHP02443	0.1429
UHF0400	CHP06211	0.1429
UHF0400	CHP01440	0.1429
UHF0400	CHP02839	0.1429
UHF0400	CHP02913	0.1429
UHF0400	CHP05360	0.1429
UHF0400	CHP00520	0.1429
UHF0400	CHP04065	0.0476
UHF0400	CHP02751	0.0476
UHF0400	CHP03283	0.0476
UHF0100	CHP01757	0.1658
UHF0100	CHP00339	0.1658
UHF0100	CHP04901	0.1658
